Machine_ID,Date_fabrication,Type_tissu,Quantite_kg,Vitesse_m_per_min,Temperature_C,Humidite_pct,Duree_min,Resultat_qualite_pct
M3,2025-01-13,Coton,288,74,67,43,180,77.3
M7,2025-09-19,Polyester,389,54,67,40,286,74.89
M1,2025-03-28,Coton,244,56,97,59,245,75.76
M9,2023-02-16,Coton,218,40,72,60,174,70.92
M1,2024-01-07,Mélange,129,66,100,39,70,84.41
M1,2023-08-06,Mélange,372,74,62,46,223,81.24
M7,2025-03-21,Lin,320,50,98,60,166,75.87
M5,2025-01-15,Polyester,481,73,80,54,67,84.66
M3,2023-11-21,Mélange,309,77,81,60,204,84.38
M8,2024-10-22,Polyester,95,44,86,47,60,77.17
M2,2024-07-05,Mélange,247,47,70,55,180,71.84
M1,2023-10-04,Mélange,66,73,68,56,64,80.46
M8,2024-05-09,Coton,375,51,86,36,232,75.29
M4,2023-11-09,Polyester,461,78,84,50,226,86.91
M6,2023-12-24,Mélange,398,71,60,32,105,80.0
M5,2025-01-19,Lin,202,50,83,36,164,77.94
M2,2023-09-09,Lin,164,69,83,37,62,80.24
M10,2025-08-01,Soie,257,43,75,49,156,73.82
M3,2025-05-02,Polyester,174,64,80,34,276,76.41
M6,2023-12-18,Polyester,163,67,76,46,252,82.24
M8,2024-12-09,Polyester,448,57,61,37,283,74.6
M9,2025-08-16,Mélange,125,47,82,57,243,70.36
M4,2023-03-08,Mélange,239,57,85,43,98,77.38
M7,2025-09-14,Coton,245,65,89,49,258,81.93
M5,2025-08-28,Mélange,87,48,83,48,139,75.8
M3,2025-07-06,Lin,433,43,76,35,214,70.0
M3,2024-07-03,Soie,338,79,68,30,158,81.08
M8,2024-07-20,Mélange,348,66,71,36,288,78.7
M10,2025-12-18,Mélange,386,49,97,59,248,76.91
M4,2025-09-15,Lin,214,75,90,57,162,82.59
M8,2024-01-10,Soie,362,51,83,59,259,77.2
M2,2024-10-27,Lin,180,73,71,31,193,82.61
M4,2023-10-03,Coton,217,52,98,46,250,80.03
M3,2023-05-10,Lin,256,40,61,30,289,70.0
M1,2023-05-24,Soie,254,49,99,53,251,79.88
M4,2024-02-01,Coton,495,58,96,32,115,79.28
M4,2025-09-16,Mélange,465,76,91,40,98,85.72
M3,2024-11-13,Coton,352,79,94,43,224,89.58
M5,2024-10-23,Lin,430,48,78,59,62,70.0
M3,2023-01-19,Coton,315,51,74,40,272,77.74
M8,2025-10-13,Soie,269,78,66,49,126,81.95
M3,2024-07-18,Mélange,473,74,62,50,279,78.78
M3,2023-08-20,Coton,93,70,83,37,220,81.82
M7,2024-03-25,Soie,101,73,87,48,145,84.62
M5,2023-12-06,Coton,208,55,79,45,125,74.84
M6,2024-07-04,Lin,87,52,90,51,218,81.39
M1,2023-02-16,Coton,304,71,91,36,224,83.78
M6,2025-03-02,Coton,165,66,65,54,207,77.89
M3,2023-10-07,Polyester,476,79,97,49,244,90.2
M9,2024-12-06,Soie,149,53,89,31,108,74.86
M5,2023-05-16,Polyester,190,68,78,47,215,82.55
M7,2023-06-03,Coton,277,74,86,57,92,82.46
M1,2025-02-26,Soie,261,60,64,54,253,76.69
M8,2025-04-22,Coton,402,75,82,32,183,78.05
M3,2024-04-09,Mélange,353,62,65,38,150,76.0
M1,2025-01-12,Mélange,466,44,95,55,150,74.99
M6,2024-05-09,Mélange,429,45,66,40,289,72.56
M10,2023-07-02,Soie,392,63,75,49,230,80.04
M8,2023-01-23,Soie,51,43,78,30,210,70.08
M5,2023-10-26,Polyester,209,47,94,38,64,76.08
M9,2023-10-13,Lin,141,45,94,30,234,75.08
M7,2025-09-13,Lin,442,42,75,46,155,71.61
M5,2023-07-11,Coton,387,68,94,47,63,86.48
M3,2024-12-14,Mélange,407,61,65,58,157,73.96
M10,2024-03-07,Lin,493,53,75,40,244,70.09
M1,2023-09-17,Lin,359,69,79,38,277,80.35
M1,2025-08-02,Soie,299,42,92,53,214,73.32
M10,2023-09-27,Lin,71,47,98,52,217,75.04
M5,2023-07-13,Lin,90,45,72,51,279,70.23
M2,2025-01-11,Coton,221,74,77,47,146,83.42
M3,2025-07-02,Soie,173,51,67,33,212,74.96
M5,2023-10-16,Soie,458,50,69,30,140,72.43
M1,2024-08-24,Soie,294,57,83,52,131,77.09
M1,2023-08-25,Mélange,397,48,100,58,110,78.71
M2,2025-04-19,Polyester,249,44,99,48,146,77.48
M5,2024-03-08,Soie,498,71,84,43,93,82.31
M6,2023-12-13,Mélange,242,40,83,37,63,70.69
M2,2025-08-01,Mélange,204,41,68,41,184,70.0
M4,2023-07-08,Soie,314,65,63,40,297,76.32
M1,2024-01-05,Soie,252,55,87,56,62,78.02
M9,2023-10-18,Coton,381,80,87,38,274,85.81
M10,2023-03-02,Coton,55,53,97,31,211,77.67
M4,2024-06-06,Coton,123,63,68,30,215,73.61
M4,2025-06-08,Soie,437,63,96,44,238,85.12
M2,2025-12-18,Mélange,382,51,85,31,72,72.87
M7,2024-05-22,Coton,118,69,82,59,268,81.85
M6,2023-06-10,Polyester,465,57,100,48,95,80.5
M9,2023-02-18,Mélange,194,58,81,37,191,76.5
M1,2025-06-17,Mélange,111,75,98,42,149,84.57
M4,2023-03-20,Polyester,479,58,81,42,163,78.0
M6,2024-12-14,Lin,113,71,99,45,73,89.05
M7,2023-05-18,Coton,170,66,66,55,167,78.03
M7,2025-03-25,Coton,279,40,78,44,281,75.36
M7,2023-06-17,Soie,58,48,72,41,264,75.04
M6,2023-08-08,Coton,86,63,72,51,61,75.89
M2,2024-09-15,Soie,304,46,80,43,73,74.74
M10,2023-04-08,Coton,241,48,71,38,137,71.64
M10,2025-07-09,Polyester,207,68,96,38,74,86.86
M6,2024-12-15,Lin,99,60,89,48,73,78.81
M2,2025-07-14,Mélange,426,45,93,50,207,78.89
M5,2023-09-08,Soie,347,53,87,40,159,80.09
M4,2025-09-15,Polyester,415,78,91,38,220,89.86
M7,2023-04-24,Mélange,53,63,89,31,257,79.08
M8,2023-11-04,Soie,460,45,94,38,122,78.32
M10,2024-04-07,Lin,133,41,98,41,170,81.66
M4,2025-03-07,Lin,403,78,90,36,261,84.36
M10,2025-03-11,Soie,198,56,62,35,282,70.13
M4,2025-11-06,Lin,467,65,89,42,218,78.94
M5,2025-03-08,Lin,274,70,75,49,298,82.63
M9,2025-03-01,Polyester,383,49,62,34,121,70.0
M10,2023-04-25,Coton,178,40,64,43,217,70.0
M3,2024-11-03,Mélange,192,58,68,36,136,76.07
M10,2025-08-11,Mélange,318,49,98,30,264,77.67
M6,2024-01-15,Coton,218,57,81,34,289,77.95
M6,2025-04-04,Soie,341,78,99,32,111,87.04
M1,2025-03-06,Coton,416,65,78,37,114,82.06
M7,2023-04-03,Lin,115,71,88,44,179,82.8
M7,2024-12-16,Mélange,408,42,85,42,297,73.65
M1,2023-07-26,Soie,51,53,95,41,73,78.55
M1,2024-03-21,Polyester,364,60,70,49,188,78.86
M5,2025-05-24,Coton,422,42,100,45,262,80.4
M1,2024-08-26,Lin,303,57,61,51,225,75.0
M6,2024-10-01,Mélange,135,67,89,43,95,85.87
M7,2023-09-22,Lin,57,42,75,52,163,70.0
M6,2024-10-15,Soie,457,56,86,53,78,81.73
M5,2025-04-19,Polyester,354,71,97,36,86,87.95
M10,2025-02-09,Soie,433,76,94,52,131,87.67
M10,2024-06-01,Mélange,268,42,97,53,218,79.96
M5,2024-05-07,Mélange,409,53,69,56,166,70.19
M3,2024-02-05,Lin,431,54,97,38,288,79.15
M2,2025-11-03,Lin,417,75,97,52,299,85.03
M2,2023-05-01,Polyester,365,58,95,59,146,81.04
M1,2023-03-07,Coton,143,68,87,53,238,80.1
M10,2025-03-11,Mélange,410,59,91,39,104,82.21
M7,2025-09-17,Soie,432,72,91,32,276,85.94
M3,2025-08-02,Lin,154,68,93,50,199,85.39
M6,2023-07-23,Mélange,484,58,64,42,193,76.17
M2,2024-05-15,Lin,407,56,96,50,154,79.02
M10,2025-06-17,Mélange,324,57,85,30,252,75.41
M7,2024-04-22,Soie,369,57,96,54,263,83.0
M9,2024-02-02,Lin,51,79,88,34,111,86.66
M9,2024-03-01,Coton,343,49,86,32,158,75.22
M2,2025-09-14,Soie,215,62,80,53,175,78.16
M5,2024-08-12,Polyester,305,73,85,40,143,79.85
M2,2023-01-13,Lin,180,70,87,38,61,80.86
M9,2023-05-22,Soie,222,73,86,55,195,86.92
M1,2024-02-05,Polyester,86,66,84,41,125,79.24
M3,2025-10-20,Polyester,491,59,76,32,257,76.68
M8,2024-09-14,Polyester,52,49,72,36,195,75.31
M1,2023-12-03,Mélange,447,54,80,56,180,73.49
M8,2025-05-26,Coton,175,66,72,31,285,77.77
M5,2023-12-11,Lin,158,72,86,31,104,83.88
M1,2024-12-03,Mélange,363,74,74,30,215,80.02
M4,2024-11-03,Polyester,392,77,60,48,257,86.24
M10,2023-05-11,Soie,355,71,96,58,184,80.56
M3,2025-05-17,Mélange,187,47,73,41,159,76.02
M1,2024-12-16,Polyester,212,42,89,36,150,74.25
M5,2025-04-19,Mélange,57,76,80,45,223,86.34
M5,2023-03-22,Coton,222,77,100,54,200,88.18
M7,2025-01-26,Coton,136,79,76,38,97,82.03
M4,2024-09-09,Coton,231,73,98,54,95,86.16
M10,2023-02-19,Coton,289,52,79,34,70,71.48
M8,2024-10-12,Soie,291,58,94,43,177,83.01
M2,2025-09-24,Polyester,84,72,87,53,128,84.0
M3,2023-10-11,Lin,51,72,93,54,245,85.68
M9,2024-03-08,Soie,406,72,77,33,206,82.72
M4,2024-12-20,Lin,269,41,83,53,200,74.04
M5,2025-04-04,Lin,285,66,90,39,297,82.9
M8,2025-04-22,Lin,408,40,84,42,106,72.44
M2,2025-03-10,Polyester,97,73,65,44,198,79.28
M3,2024-10-18,Soie,471,63,81,48,139,82.87
M10,2025-03-08,Coton,265,49,75,34,177,76.37
M8,2023-03-06,Coton,280,79,92,60,208,84.62
M4,2024-06-27,Soie,397,76,63,31,241,78.69
M5,2025-05-26,Mélange,371,80,88,31,231,82.99
M8,2024-07-16,Soie,347,60,76,32,220,78.95
M6,2025-09-20,Polyester,153,77,93,32,269,86.43
M1,2024-10-03,Soie,433,53,89,46,76,83.38
M6,2024-09-20,Soie,358,43,95,48,137,75.54
M7,2025-09-15,Lin,257,75,73,46,127,82.14
M7,2025-08-13,Lin,318,41,69,60,64,70.0
M2,2023-02-21,Lin,171,77,85,51,87,86.19
M10,2025-02-05,Coton,373,61,65,47,284,76.47
M10,2023-01-21,Mélange,317,64,66,46,256,76.45
M8,2023-01-15,Coton,255,64,98,31,283,83.76
M10,2023-07-18,Lin,162,70,69,48,202,81.64
M10,2024-11-10,Lin,164,57,92,51,298,78.47
M10,2024-06-15,Soie,73,55,80,31,167,78.41
M9,2024-12-15,Mélange,261,73,74,36,146,83.24
M1,2025-04-04,Soie,276,55,66,54,103,74.17
M6,2024-08-22,Polyester,224,80,62,51,276,81.36
M1,2025-11-24,Polyester,115,45,93,45,218,79.21
M4,2024-09-18,Mélange,190,57,76,31,139,73.78
M4,2024-01-21,Coton,89,59,64,39,287,75.36
M2,2025-08-04,Lin,166,60,63,36,162,70.5
M6,2023-10-21,Soie,469,74,98,32,250,86.95
M8,2023-04-21,Soie,366,68,94,31,283,79.28
M5,2024-08-19,Polyester,232,67,92,39,127,86.31
M5,2024-05-27,Coton,439,54,87,53,279,77.34
M1,2024-04-25,Coton,271,53,68,49,141,74.28
M8,2024-06-15,Mélange,388,53,67,41,209,73.24
M3,2025-07-18,Mélange,410,49,88,37,86,76.12
M4,2024-12-22,Coton,119,76,65,40,203,83.64
M5,2023-07-28,Lin,470,54,74,35,136,70.02
M6,2025-04-19,Coton,331,62,100,53,125,85.55
M7,2024-08-23,Soie,62,69,73,39,134,80.78
M5,2025-06-18,Soie,140,47,82,53,221,72.49
M5,2025-02-14,Coton,371,71,77,53,298,78.95
M2,2023-02-17,Soie,51,61,60,60,101,76.65
M2,2024-02-08,Soie,339,75,64,50,273,78.41
M5,2023-12-19,Polyester,391,70,84,52,287,80.09
M5,2025-03-19,Mélange,154,71,88,39,66,85.97
M3,2023-03-14,Mélange,257,58,100,37,111,82.48
M6,2023-02-18,Coton,344,77,84,52,269,82.62
M4,2025-07-14,Soie,243,68,89,33,213,82.23
M7,2024-04-09,Soie,89,40,68,40,251,70.0
M3,2023-05-20,Coton,118,48,68,51,238,75.0
M10,2024-09-08,Mélange,70,44,73,53,172,74.32
M7,2024-10-03,Soie,233,79,61,33,181,80.56
M6,2023-05-10,Lin,375,59,77,56,163,77.62
M1,2024-02-15,Mélange,134,53,75,54,279,78.62
M5,2024-01-04,Soie,234,67,79,34,282,79.7
M9,2023-10-19,Soie,176,71,68,42,115,77.94
M6,2023-11-06,Soie,363,80,81,41,209,86.3
M8,2023-01-07,Soie,242,56,65,39,215,78.77
M9,2025-12-07,Polyester,51,51,81,40,76,74.47
M5,2023-03-18,Polyester,399,56,95,42,183,80.48
M9,2023-04-03,Lin,343,40,79,45,253,74.63
M5,2024-05-19,Polyester,191,64,65,41,235,77.29
M4,2025-08-17,Lin,233,45,67,38,238,70.0
M9,2025-01-10,Soie,351,60,73,32,94,78.24
M1,2025-07-14,Mélange,214,58,75,44,186,82.84
M2,2025-01-02,Mélange,149,43,93,55,155,75.89
M2,2025-02-11,Mélange,295,55,65,39,112,72.49
M2,2024-03-21,Coton,178,54,87,45,196,76.5
M2,2023-01-20,Coton,298,75,64,47,176,81.42
M7,2024-01-14,Mélange,213,67,79,34,144,81.91
M9,2023-12-03,Coton,123,67,97,51,110,85.25
M6,2023-03-07,Polyester,141,52,60,42,68,73.0
M1,2024-12-01,Lin,307,67,81,50,236,80.12
M6,2023-01-13,Lin,136,58,66,33,134,72.02
M7,2024-12-19,Soie,68,46,80,32,125,74.87
M10,2023-04-28,Lin,59,46,85,43,288,78.23
M9,2023-06-08,Lin,115,48,68,38,69,70.0
M10,2023-11-01,Lin,144,51,63,41,156,76.28
M2,2023-05-18,Mélange,437,42,64,33,254,70.15
M5,2025-03-12,Lin,164,76,66,36,118,83.0
M3,2025-10-09,Mélange,243,47,73,35,122,70.02
M6,2024-03-17,Soie,397,58,81,34,115,74.67
M7,2023-03-09,Polyester,445,59,99,44,169,83.0
M10,2025-01-24,Mélange,270,67,72,38,104,80.11
M10,2024-11-28,Polyester,176,67,89,50,231,86.49
M4,2024-03-20,Polyester,388,76,95,50,220,88.21
M8,2023-07-13,Lin,232,65,65,40,236,77.01
M6,2024-03-12,Polyester,338,44,77,45,255,72.55
M4,2023-05-16,Mélange,81,79,86,43,136,88.96
M6,2023-05-15,Lin,177,65,97,52,154,81.57
M5,2025-10-23,Soie,272,60,74,40,113,81.06
M7,2024-12-08,Lin,440,80,96,47,287,88.23
M3,2023-05-04,Polyester,153,64,91,59,211,83.78
M6,2025-07-07,Soie,91,50,89,57,225,77.76
M9,2024-07-18,Lin,215,57,73,60,228,74.43
M6,2023-07-26,Mélange,433,67,75,51,207,78.86
M2,2024-10-21,Soie,424,74,69,39,204,80.12
M4,2024-04-22,Mélange,361,74,64,43,84,81.46
M9,2025-08-03,Coton,101,65,92,50,110,83.05
M1,2024-01-16,Lin,61,71,73,45,93,80.71
M3,2024-09-23,Coton,98,57,94,49,168,80.77
M1,2023-03-04,Mélange,121,64,77,48,113,80.16
M5,2024-07-06,Soie,451,52,97,54,136,74.94
M6,2023-07-27,Polyester,479,49,97,56,222,78.82
M5,2023-10-04,Polyester,434,65,73,59,268,75.34
M8,2024-01-07,Lin,433,77,97,50,290,85.19
M7,2023-11-14,Mélange,184,72,65,51,88,76.03
M7,2024-11-01,Polyester,340,69,65,49,164,75.31
M7,2023-01-04,Mélange,164,53,81,37,213,73.79
M7,2024-12-08,Coton,136,62,96,30,89,79.38
M10,2023-04-08,Mélange,189,77,62,54,253,83.61
M4,2024-08-22,Polyester,189,53,90,59,230,76.05
M4,2025-09-26,Polyester,323,46,78,31,271,72.96
M5,2024-10-07,Coton,422,43,64,57,171,70.1
M1,2023-05-19,Coton,178,74,65,33,162,79.06
M10,2025-03-02,Coton,445,41,63,57,139,70.0
M3,2024-09-02,Mélange,337,66,86,59,90,77.81
M2,2023-04-09,Mélange,358,42,75,39,96,75.3
M9,2023-04-11,Polyester,204,75,76,58,99,84.71
M4,2023-08-27,Coton,267,43,90,48,231,72.93
M10,2024-08-04,Coton,155,74,84,31,80,80.15
M2,2023-10-22,Soie,109,53,68,55,240,72.94
M5,2023-03-17,Coton,119,59,89,51,282,78.37
M9,2025-08-28,Coton,198,45,67,34,275,71.71
M5,2025-04-14,Polyester,119,71,64,54,297,76.84
M8,2024-04-20,Mélange,238,71,84,39,280,87.23
M2,2024-05-20,Lin,333,45,62,59,223,71.48
M2,2025-03-04,Soie,112,76,78,35,123,82.83
M6,2023-06-07,Polyester,499,43,64,52,120,72.35
M6,2023-07-03,Coton,260,78,87,60,229,86.01
M7,2023-11-16,Mélange,179,62,81,35,142,77.67
M5,2024-12-26,Coton,51,48,100,41,132,77.97
M2,2024-09-17,Soie,348,74,98,52,217,86.56
M6,2025-04-02,Soie,249,78,78,46,205,86.52
M1,2024-07-15,Polyester,104,77,100,52,247,87.98
M6,2024-03-28,Soie,156,63,83,54,189,76.55
M3,2024-03-25,Soie,376,45,89,34,159,73.49
M6,2023-08-01,Soie,237,41,76,42,283,72.75
M1,2023-07-17,Coton,200,57,67,56,116,74.15
M7,2023-01-01,Lin,183,42,92,44,259,80.75
M7,2023-08-05,Soie,327,78,63,51,129,78.03
M9,2025-12-04,Lin,53,70,86,35,109,83.21
M2,2025-03-06,Polyester,495,50,68,37,96,75.98
M3,2024-06-28,Mélange,129,58,60,47,131,79.54
M3,2024-01-01,Mélange,148,62,98,48,212,82.79
M5,2023-04-12,Coton,69,75,77,44,214,84.68
M2,2024-04-11,Coton,176,62,61,56,278,75.74
M8,2023-07-10,Lin,134,73,97,34,296,85.49
M2,2024-09-08,Polyester,300,75,62,49,254,79.9
M1,2024-02-20,Lin,326,41,64,30,289,70.0
M5,2023-09-25,Polyester,174,59,64,49,145,70.64
M2,2024-05-24,Polyester,197,70,95,43,264,86.96
M3,2025-09-20,Mélange,68,51,65,50,190,73.55
M4,2025-11-23,Coton,247,54,82,45,293,78.16
M1,2025-03-04,Lin,287,75,97,54,89,90.19
M4,2023-12-13,Mélange,421,68,76,59,294,77.45
M10,2024-08-26,Mélange,57,60,81,47,142,78.99
M6,2024-03-19,Mélange,342,59,61,47,254,79.48
M1,2025-05-12,Soie,358,67,96,50,72,82.64
M3,2023-12-02,Mélange,361,74,87,30,156,81.5
M7,2024-06-15,Polyester,265,69,75,37,175,79.81
M1,2023-04-14,Coton,254,60,69,44,166,79.28
M9,2024-04-21,Coton,203,77,95,31,95,85.72
M1,2025-10-06,Mélange,193,52,90,53,162,75.41
M10,2024-03-11,Soie,201,57,79,44,258,77.64
M1,2024-03-07,Mélange,194,51,75,53,96,73.49
M5,2025-03-10,Mélange,52,42,77,32,176,71.25
M2,2024-09-11,Polyester,225,55,85,49,87,79.55
M6,2024-10-26,Soie,194,77,61,42,104,81.54
M7,2023-04-25,Coton,133,57,70,41,175,72.75
M4,2025-10-10,Lin,386,49,99,55,146,80.63
M6,2023-09-13,Lin,163,45,80,50,197,75.01
M4,2024-03-23,Coton,193,41,68,49,171,73.87
M10,2024-03-20,Mélange,96,68,70,33,184,78.89
M3,2025-03-04,Lin,63,59,65,43,178,78.5
M6,2023-08-28,Lin,352,51,85,42,214,78.63
M1,2023-02-27,Soie,163,48,82,54,68,77.69
M4,2024-01-06,Mélange,130,72,62,39,196,79.84
M3,2025-04-21,Coton,264,46,97,31,87,76.2
M4,2024-02-20,Lin,241,79,74,45,214,89.04
M1,2025-06-14,Coton,79,41,71,52,208,72.88
M2,2025-11-09,Soie,124,51,81,42,243,78.05
M8,2023-12-15,Coton,313,63,82,49,139,77.95
M10,2024-12-26,Mélange,465,49,74,30,133,70.0
M4,2025-11-15,Lin,430,54,65,60,158,72.79
M8,2024-08-24,Mélange,443,44,78,40,156,74.09
M5,2024-04-22,Lin,277,40,67,49,135,70.0
M10,2025-07-11,Coton,91,68,91,43,167,84.48
M1,2023-10-06,Polyester,140,70,86,32,92,84.78
M9,2024-11-03,Coton,470,60,90,47,74,82.99
M10,2023-07-16,Coton,129,48,75,32,232,70.52
M9,2025-07-07,Soie,62,64,100,56,182,82.78
M6,2023-09-12,Lin,119,49,72,51,184,72.29
M10,2025-12-10,Lin,86,48,84,56,222,74.22
M9,2024-03-20,Polyester,262,54,91,32,81,76.97
M5,2023-08-27,Lin,61,42,61,60,251,70.0
M6,2023-04-23,Lin,341,74,96,59,238,82.09
M2,2025-11-17,Lin,123,56,87,41,213,79.14
M7,2025-12-09,Soie,363,53,68,45,253,74.38
M2,2024-07-11,Soie,387,75,72,55,234,75.04
M10,2023-02-25,Coton,224,53,93,34,70,82.41
M5,2024-07-10,Coton,467,64,82,35,239,81.78
M3,2023-08-06,Soie,277,54,83,32,266,75.45
M5,2024-11-13,Polyester,226,54,75,45,273,77.24
M6,2024-09-10,Soie,364,70,86,38,195,80.46
M10,2025-05-23,Soie,131,50,77,56,265,77.59
M6,2024-01-14,Coton,61,59,86,50,95,83.69
M10,2024-02-05,Lin,340,66,80,42,196,81.51
M1,2025-08-06,Soie,442,48,88,58,166,77.45
M10,2025-04-09,Lin,428,60,61,49,172,75.75
M5,2024-11-12,Lin,87,48,96,33,137,74.53
M1,2024-09-28,Lin,125,52,78,58,186,73.78
M1,2023-06-04,Polyester,226,71,96,44,279,86.56
M9,2023-11-20,Polyester,407,43,89,30,112,72.79
M9,2023-04-07,Lin,97,58,88,47,234,80.16
M8,2024-06-03,Lin,405,43,96,52,240,76.52
M7,2024-11-08,Soie,254,68,60,42,110,77.64
M3,2023-03-01,Mélange,268,52,60,33,77,71.3
M1,2024-09-07,Mélange,199,72,77,34,159,78.68
M4,2025-03-23,Lin,266,68,96,42,65,83.57
M9,2023-07-01,Mélange,257,71,100,32,238,82.13
M6,2025-03-01,Polyester,360,58,87,58,294,80.16
M9,2023-02-28,Polyester,264,57,96,52,273,76.69
M4,2023-10-07,Lin,183,79,83,54,281,86.81
M6,2024-05-13,Coton,472,40,64,33,290,71.17
M2,2023-04-17,Soie,226,73,63,47,284,79.5
M9,2023-01-10,Mélange,377,42,78,38,223,70.0
M1,2025-06-03,Polyester,173,44,82,42,158,74.28
M4,2024-09-21,Polyester,147,73,100,50,86,86.77
M4,2023-04-02,Soie,208,69,80,41,189,79.88
M10,2024-05-15,Coton,102,65,93,59,141,80.27
M2,2023-10-02,Soie,480,68,95,38,69,87.06
M3,2025-12-18,Soie,454,46,85,58,215,75.53
M4,2024-09-13,Soie,409,46,87,32,87,72.75
M7,2024-07-15,Mélange,266,47,65,48,206,70.0
M6,2023-07-03,Mélange,426,73,72,51,110,80.45
M8,2023-06-07,Coton,418,60,61,40,197,74.77
M5,2024-06-15,Polyester,379,74,64,48,149,81.39
M3,2023-10-21,Mélange,239,55,83,60,121,75.03
M10,2025-03-04,Mélange,133,58,70,42,162,77.82
M8,2024-09-27,Soie,221,75,62,32,234,82.17
M5,2023-01-27,Soie,269,75,91,49,282,87.53
M4,2024-03-16,Coton,127,72,81,36,100,81.9
M7,2023-11-12,Soie,353,75,74,38,141,81.53
M1,2024-02-08,Lin,213,48,93,41,136,77.49
M1,2025-08-05,Mélange,289,52,60,47,294,75.56
M1,2023-08-26,Soie,441,54,95,57,243,77.55
M8,2025-05-05,Soie,283,47,67,58,254,70.99
M6,2023-01-25,Lin,404,70,92,59,159,82.7
M10,2023-03-23,Coton,54,68,65,34,78,76.2
M5,2025-01-12,Lin,149,58,78,45,115,76.26
M8,2025-07-04,Soie,290,46,99,56,297,78.05
M10,2025-10-14,Mélange,373,70,66,42,153,79.48
M6,2025-10-24,Soie,256,69,86,39,70,83.7
M7,2024-01-01,Mélange,487,55,72,39,259,74.63
M10,2025-07-22,Polyester,127,50,78,60,95,76.04
M6,2023-03-27,Lin,449,69,99,36,237,82.95
M2,2023-08-01,Mélange,88,56,75,49,240,80.42
M6,2023-06-16,Polyester,294,55,86,31,255,73.4
M10,2023-01-03,Coton,92,61,62,53,239,75.97
M7,2023-07-12,Lin,264,40,61,46,68,70.95
M9,2024-10-15,Mélange,417,53,76,57,179,73.11
M9,2025-04-12,Lin,162,60,78,46,188,80.25
M8,2024-08-19,Coton,357,51,66,39,206,75.86
M2,2025-07-28,Polyester,246,55,92,59,165,73.67
M5,2023-08-23,Lin,465,49,61,58,113,71.31
M3,2023-05-13,Soie,266,63,69,54,192,71.91
M9,2025-03-10,Polyester,185,77,70,53,187,79.57
M1,2024-11-02,Coton,465,42,69,30,199,72.66
M2,2025-01-18,Polyester,391,64,61,40,82,75.24
M6,2024-11-07,Polyester,156,49,91,58,89,73.95
M1,2023-07-20,Lin,170,60,86,57,227,78.4
M4,2025-01-17,Coton,95,43,63,53,69,74.04
M10,2023-12-01,Mélange,170,44,95,44,193,74.34
M5,2024-12-09,Mélange,72,51,93,50,119,76.8
M2,2023-10-24,Polyester,328,78,71,49,234,85.79
M4,2024-02-08,Coton,184,54,100,44,166,85.72
M7,2023-03-05,Soie,137,74,61,46,261,79.99
M7,2024-12-09,Mélange,84,62,96,39,259,80.12
M8,2023-01-12,Coton,496,62,74,32,272,80.99
M9,2024-08-07,Lin,395,55,60,57,216,75.29
M10,2025-10-04,Soie,366,72,78,34,84,82.36
M5,2024-12-28,Lin,391,67,98,37,181,82.48
M6,2024-08-23,Coton,437,46,85,55,184,74.7
M2,2023-11-17,Mélange,303,70,85,57,289,81.28
M9,2025-11-12,Lin,259,55,87,47,194,80.16
M1,2024-03-19,Coton,423,65,100,35,177,86.4
M3,2025-09-01,Lin,267,67,87,44,191,85.06
M10,2024-03-06,Lin,279,65,65,60,161,73.35
M9,2024-10-19,Mélange,396,74,98,30,178,87.55
M4,2024-10-16,Polyester,339,74,66,34,142,79.83
M8,2024-07-10,Soie,127,67,80,49,274,82.67
M1,2025-01-11,Mélange,479,52,95,41,249,82.73
M1,2023-07-11,Coton,413,58,67,54,172,72.78
M8,2023-10-28,Mélange,348,52,96,32,270,78.13
M6,2023-11-04,Soie,229,45,94,47,172,76.84
M5,2024-01-01,Mélange,269,42,63,57,226,70.0
M10,2023-09-15,Lin,184,57,98,52,223,81.99
M9,2023-11-01,Soie,228,80,89,31,220,90.02
M3,2023-06-21,Mélange,150,41,67,33,247,70.0
M1,2023-08-09,Coton,379,72,85,56,220,82.34
M3,2025-06-05,Mélange,436,41,85,51,224,75.38
M3,2023-11-18,Lin,166,52,86,49,113,78.25
M1,2025-04-01,Soie,136,42,60,55,187,70.0
M3,2024-03-09,Polyester,452,51,84,50,241,74.5
M10,2025-11-10,Soie,236,55,90,60,262,77.97
M1,2025-10-12,Polyester,303,45,77,39,160,72.19
M7,2024-04-12,Soie,180,43,84,47,291,70.92
M5,2023-05-13,Polyester,240,54,76,40,245,78.79
M7,2025-04-22,Mélange,324,66,82,59,283,81.32
M5,2023-11-12,Mélange,151,58,95,53,279,80.9
M9,2023-07-13,Soie,372,50,86,56,186,76.46
M5,2025-08-16,Mélange,210,55,69,30,280,75.45
M6,2024-04-06,Mélange,291,40,92,58,215,74.25
M7,2025-07-20,Mélange,337,53,76,39,122,77.71
M6,2024-06-26,Mélange,66,62,61,54,245,74.41
M1,2024-07-15,Polyester,419,42,98,35,196,78.82
M3,2025-04-19,Coton,76,69,72,38,104,80.34
M1,2025-06-09,Soie,278,54,91,59,96,77.99
M6,2023-06-18,Coton,173,75,61,32,167,75.56
M6,2025-01-10,Coton,231,42,68,52,238,71.37
M6,2023-06-08,Coton,386,51,95,33,139,76.24
M2,2025-11-22,Lin,287,78,76,54,235,81.52
